AID,REGULATION,FUNCTION_ID,FUNCTION_NAME,CELL_LINE_ID,TISSUE_ID,ORGANISM_ID,GENE_ID,UNIPROT_GENE_NAME,Entry
6166,,319,Antagonist muscle action,,,,11906,htr4,Q13639
6167,,318,antagonist,,,,11906,htr4,Q13639
6167,,319,Antagonist muscle action,,,,11906,htr4,Q13639
6168,,318,antagonist,,,,11906,htr4,Q13639
6169,,318,antagonist,,,,11906,htr4,Q13639
6170,,180,agonistic activity,,,,11906,htr4,Q13639
6171,,180,agonistic activity,,,,11906,htr4,Q13639
6172,,3694,Serotonin 4 Receptor Agonists [MoA],,,,11906,htr4,Q13639
6172,,179,agonist,,,,11906,htr4,Q13639
6173,,318,antagonist,,,,11906,htr4,Q13639
6174,negative regulation,179,agonist,,,,11906,htr4,Q13639
2566,,318,antagonist,,,,19065,npsr1,Q6W5P4
2567,,318,antagonist,,,,19065,npsr1,Q6W5P4
2568,,318,antagonist,,,,19065,npsr1,Q6W5P4
2569,,318,antagonist,,,,18785,aplnr,P35414
2580,,179,agonist,,,,18785,aplnr,P35414
3586,,179,agonist,,,,19460,htr1d,P28221
4701,,179,agonist,,,,7872,htr1b,P28222
4739,,319,Antagonist muscle action,,,,7872,htr1b,P28222
4739,,317,antagonism,,,,7872,htr1b,P28222
4766,,319,Antagonist muscle action,,,,14266,htr2c,P28335
4766,,179,agonist,,,,14266,htr2c,P28335
4766,,317,antagonism,,,,14266,htr2c,P28335
4779,,179,agonist,,,,19460,htr1d,P28221
4791,,318,antagonist,,,,5073,htr2a,P28223
4791,,179,agonist,,,,5073,htr2a,P28223
4797,,318,antagonist,,,,5073,htr2a,P28223
4797,,179,agonist,,,,5073,htr2a,P28223
4798,,318,antagonist,,,,5073,htr2a,P28223
4798,,179,agonist,,,,5073,htr2a,P28223
4806,,318,antagonist,,,,5073,htr2a,P28223
4807,,318,antagonist,,,,5073,htr2a,P28223
6184,,3694,Serotonin 4 Receptor Agonists [MoA],,,,11906,htr4,Q13639
6184,,179,agonist,,,,11906,htr4,Q13639
6185,,180,agonistic activity,,,,11906,htr4,Q13639
6185,,3694,Serotonin 4 Receptor Agonists [MoA],,,,11906,htr4,Q13639
6188,,319,Antagonist muscle action,,,,11906,htr4,Q13639
6190,negative regulation,179,agonist,,,,11906,htr4,Q13639
6201,,318,antagonist,,,,11906,htr4,Q13639
6201,,319,Antagonist muscle action,,,,11906,htr4,Q13639
6211,,318,antagonist,,,,11906,htr4,Q13639
6213,negative regulation,179,agonist,,,,11906,htr4,Q13639
6214,negative regulation,179,agonist,,,,11906,htr4,Q13639
6215,,3013,partial agonist,,,,11906,htr4,Q13639
6220,,179,agonist,,,,11906,htr4,Q13639
6224,,180,agonistic activity,,,,11906,htr4,Q13639
6226,,179,agonist,,,,11906,htr4,Q13639
6227,,179,agonist,,,,11906,htr4,Q13639
6228,,179,agonist,,,,11906,htr4,Q13639
6229,,179,agonist,,,,11906,htr4,Q13639
6230,,179,agonist,,,,11906,htr4,Q13639
6236,,318,antagonist,,,,11906,htr4,Q13639
6236,,319,Antagonist muscle action,,,,11906,htr4,Q13639
6238,,318,antagonist,,,,11906,htr4,Q13639
6238,,3694,Serotonin 4 Receptor Agonists [MoA],,,,11906,htr4,Q13639
6239,,318,antagonist,,,,11906,htr4,Q13639
6239,,3694,Serotonin 4 Receptor Agonists [MoA],,,,11906,htr4,Q13639
6242,,318,antagonist,,,,11906,htr4,Q13639
6246,,318,antagonist,,,,11906,htr4,Q13639
6246,,319,Antagonist muscle action,,,,11906,htr4,Q13639
6247,,179,agonist,,,,11906,htr4,Q13639
6248,,319,Antagonist muscle action,,,,11906,htr4,Q13639
6248,positive regulation,179,agonist,,,,11906,htr4,Q13639
6249,,319,Antagonist muscle action,,,,11906,htr4,Q13639
6249,positive regulation,179,agonist,,,,11906,htr4,Q13639
6252,,319,Antagonist muscle action,,,,11906,htr4,Q13639
6255,,3456,receptor antagonist activity,,,,11906,htr4,Q13639
6255,,318,antagonist,,,,11906,htr4,Q13639
6255,,319,Antagonist muscle action,,,,11906,htr4,Q13639
6256,,3456,receptor antagonist activity,,,,11906,htr4,Q13639
6256,,319,Antagonist muscle action,,,,11906,htr4,Q13639
6257,,3456,receptor antagonist activity,,,,11906,htr4,Q13639
6257,,319,Antagonist muscle action,,,,11906,htr4,Q13639
6258,,3456,receptor antagonist activity,,,,11906,htr4,Q13639
6258,,319,Antagonist muscle action,,,,11906,htr4,Q13639
6259,,3456,receptor antagonist activity,,,,11906,htr4,Q13639
6259,,318,antagonist,,,,11906,htr4,Q13639
6259,,319,Antagonist muscle action,,,,11906,htr4,Q13639
6260,,3456,receptor antagonist activity,,,,11906,htr4,Q13639
6260,,318,antagonist,,,,11906,htr4,Q13639
6260,,319,Antagonist muscle action,,,,11906,htr4,Q13639
6261,,3456,receptor antagonist activity,,,,11906,htr4,Q13639
6261,,319,Antagonist muscle action,,,,11906,htr4,Q13639
6262,,3456,receptor antagonist activity,,,,11906,htr4,Q13639
6262,,319,Antagonist muscle action,,,,11906,htr4,Q13639
6264,,180,agonistic activity,,,,11906,htr4,Q13639
6269,,3456,receptor antagonist activity,,,,11906,htr4,Q13639
6271,,3456,receptor antagonist activity,,,,11906,htr4,Q13639
6272,,179,agonist,,,,11906,htr4,Q13639
4808,,318,antagonist,,,,5073,htr2a,P28223
4809,,318,antagonist,,,,5073,htr2a,P28223
4810,,318,antagonist,,,,5073,htr2a,P28223
4810,,317,antagonism,,,,5073,htr2a,P28223
4811,,318,antagonist,,,,5073,htr2a,P28223
4811,,317,antagonism,,,,5073,htr2a,P28223
4812,,318,antagonist,,,,5073,htr2a,P28223
4812,,317,antagonism,,,,5073,htr2a,P28223
4813,,318,antagonist,,,,5073,htr2a,P28223
4813,,317,antagonism,,,,5073,htr2a,P28223
4830,,319,Antagonist muscle action,,,,5073,htr2a,P28223
4837,,317,antagonism,,,,5073,htr2a,P28223
4837,,318,antagonist,,,,5073,htr2a,P28223
4838,,318,antagonist,,,,5073,htr2a,P28223
4838,,319,Antagonist muscle action,,,,5073,htr2a,P28223
4839,,318,antagonist,,,,5073,htr2a,P28223
4846,negative regulation,179,agonist,,,,5073,htr2a,P28223
4850,,179,agonist,,,,19460,htr1d,P28221
4856,,179,agonist,,,,19460,htr1d,P28221
4857,,179,agonist,,,,19460,htr1d,P28221
4863,,179,agonist,,,,19460,htr1d,P28221
4864,,179,agonist,,,,19460,htr1d,P28221
4872,,3695,Serotonin Agonists [MoA],,,,19460,htr1d,P28221
4873,,3695,Serotonin Agonists [MoA],,,,19460,htr1d,P28221
4890,,179,agonist,,,,19460,htr1d,P28221
4891,,179,agonist,,,,19460,htr1d,P28221
4892,,179,agonist,,,,19460,htr1d,P28221
4893,,179,agonist,,,,19460,htr1d,P28221
4899,,179,agonist,,,,19460,htr1d,P28221
4900,,179,agonist,,,,19460,htr1d,P28221
4902,,179,agonist,,,,19460,htr1d,P28221
4903,,179,agonist,,,,19460,htr1d,P28221
4904,,179,agonist,,,,19460,htr1d,P28221
4908,,179,agonist,,,,19460,htr1d,P28221
4918,,318,antagonist,,,,19460,htr1d,P28221
4929,,179,agonist,,,,7872,htr1b,P28222
4972,,179,agonist,,,,18840,htr1f,P30939
4973,,179,agonist,,,,18840,htr1f,P30939
4974,,179,agonist,,,,18840,htr1f,P30939
4975,,179,agonist,,,,18840,htr1f,P30939
4976,,179,agonist,,,,18840,htr1f,P30939
4982,,179,agonist,,,,18840,htr1f,P30939
4983,,179,agonist,,,,18840,htr1f,P30939
4984,,179,agonist,,,,18840,htr1f,P30939
4985,,179,agonist,,,,18840,htr1f,P30939
4986,,179,agonist,,,,18840,htr1f,P30939
5003,,179,agonist,,,,5073,htr2a,P28223
5004,,3456,receptor antagonist activity,,,,5073,htr2a,P28223
5004,,317,antagonism,,,,5073,htr2a,P28223
5004,,318,antagonist,,,,5073,htr2a,P28223
5005,,3456,receptor antagonist activity,,,,5073,htr2a,P28223
5005,,317,antagonism,,,,5073,htr2a,P28223
5005,,318,antagonist,,,,5073,htr2a,P28223
5017,,319,Antagonist muscle action,,,,10268,htr7,P34969
6385,,318,antagonist,,,,11906,htr4,Q13639
6385,,3694,Serotonin 4 Receptor Agonists [MoA],,,,11906,htr4,Q13639
6409,negative regulation,179,agonist,,,,2992,htr5a,P47898
6410,negative regulation,179,agonist,,,,2992,htr5a,P47898
6431,,318,antagonist,,,,14810,htr1a,P08908
6432,,318,antagonist,,,,14810,htr1a,P08908
6433,,318,antagonist,,,,14810,htr1a,P08908
6434,,318,antagonist,,,,19460,htr1d,P28221
6459,,3456,receptor antagonist activity,,,,11906,htr4,Q13639
6466,,318,antagonist,,,,11906,htr4,Q13639
6466,,179,agonist,,,,11906,htr4,Q13639
6467,,318,antagonist,,,,11906,htr4,Q13639
6467,,179,agonist,,,,11906,htr4,Q13639
6468,,318,antagonist,,,,11906,htr4,Q13639
6468,,179,agonist,,,,11906,htr4,Q13639
6473,,318,antagonist,,,,11906,htr4,Q13639
6473,,179,agonist,,,,11906,htr4,Q13639
2676,,179,agonist,,,,13321,rxfp1,Q9HBX9
2703,,179,agonist,,,,13321,rxfp1,Q9HBX9
3761,,179,agonist,,,,14810,htr1a,P08908
5050,,318,antagonist,,,,5073,htr2a,P28223
5050,,317,antagonism,,,,5073,htr2a,P28223
5051,,318,antagonist,,,,5073,htr2a,P28223
5051,,317,antagonism,,,,5073,htr2a,P28223
5052,,318,antagonist,,,,5073,htr2a,P28223
5052,,317,antagonism,,,,5073,htr2a,P28223
5061,,318,antagonist,,,,5073,htr2a,P28223
5062,negative regulation,179,agonist,,,,5073,htr2a,P28223
5066,negative regulation,179,agonist,,,,5073,htr2a,P28223
5067,,3456,receptor antagonist activity,,,,5073,htr2a,P28223
5067,,317,antagonism,,,,5073,htr2a,P28223
5067,,318,antagonist,,,,5073,htr2a,P28223
5068,,3456,receptor antagonist activity,,,,5073,htr2a,P28223
5068,,317,antagonism,,,,5073,htr2a,P28223
5068,,318,antagonist,,,,5073,htr2a,P28223
5069,,3456,receptor antagonist activity,,,,5073,htr2a,P28223
5069,,317,antagonism,,,,5073,htr2a,P28223
5069,,318,antagonist,,,,5073,htr2a,P28223
5070,,3456,receptor antagonist activity,,,,5073,htr2a,P28223
5070,,317,antagonism,,,,5073,htr2a,P28223
5070,,318,antagonist,,,,5073,htr2a,P28223
5071,,3456,receptor antagonist activity,,,,5073,htr2a,P28223
5071,,317,antagonism,,,,5073,htr2a,P28223
5071,,318,antagonist,,,,5073,htr2a,P28223
5072,,318,antagonist,,,,5073,htr2a,P28223
5080,negative regulation,179,agonist,,,,5073,htr2a,P28223
5082,,318,antagonist,,,,5073,htr2a,P28223
5092,negative regulation,179,agonist,,,,5073,htr2a,P28223
5108,,179,agonist,,,,5073,htr2a,P28223
5109,,179,agonist,,,,5073,htr2a,P28223
5124,,317,antagonism,,,,5073,htr2a,P28223
5127,,317,antagonism,,,,5073,htr2a,P28223
6516,,319,Antagonist muscle action,,,,3064,htr6,P50406
6518,,3695,Serotonin Agonists [MoA],,,,3064,htr6,P50406
6520,,318,antagonist,,,,3064,htr6,P50406
6521,,3695,Serotonin Agonists [MoA],,,,3064,htr6,P50406
6522,,318,antagonist,,,,3064,htr6,P50406
6529,,319,Antagonist muscle action,,,,3064,htr6,P50406
6544,,319,Antagonist muscle action,,,,3064,htr6,P50406
6546,,318,antagonist,,,,3064,htr6,P50406
6547,,319,Antagonist muscle action,,,,3064,htr6,P50406
6551,,318,antagonist,,,,3064,htr6,P50406
6552,,318,antagonist,,,,3064,htr6,P50406
6553,,318,antagonist,,,,3064,htr6,P50406
6561,negative regulation,179,agonist,,,,3064,htr6,P50406
6567,negative regulation,179,agonist,,,,3064,htr6,P50406
6568,negative regulation,179,agonist,,,,3064,htr6,P50406
6578,,319,Antagonist muscle action,,,,10268,htr7,P34969
6600,,179,agonist,,,,10268,htr7,P34969
6608,,318,antagonist,,,,10268,htr7,P34969
6609,,317,antagonism,,,,10268,htr7,P34969
6610,,317,antagonism,,,,10268,htr7,P34969
6612,,3456,receptor antagonist activity,,,,10268,htr7,P34969
6612,,318,antagonist,,,,10268,htr7,P34969
3836,,318,antagonist,,,,14810,htr1a,P08908
3837,,318,antagonist,,,,14810,htr1a,P08908
3838,,318,antagonist,,,,14810,htr1a,P08908
3839,,318,antagonist,,,,14810,htr1a,P08908
5130,,318,antagonist,,,,5073,htr2a,P28223
5155,,317,antagonism,,,,5073,htr2a,P28223
5157,,179,agonist,,,,5073,htr2a,P28223
5158,,179,agonist,,,,5073,htr2a,P28223
5159,,179,agonist,,,,5073,htr2a,P28223
5165,,179,agonist,,,,5073,htr2a,P28223
5173,,319,Antagonist muscle action,,,,5073,htr2a,P28223
5174,,318,antagonist,,,,5073,htr2a,P28223
5175,,318,antagonist,,,,5073,htr2a,P28223
5176,,318,antagonist,,,,5073,htr2a,P28223
5176,,319,Antagonist muscle action,,,,5073,htr2a,P28223
5177,,179,agonist,,,,5073,htr2a,P28223
5178,,180,agonistic activity,,,,5073,htr2a,P28223
5181,,319,Antagonist muscle action,,,,5073,htr2a,P28223
5181,,179,agonist,,,,5073,htr2a,P28223
5182,,319,Antagonist muscle action,,,,5073,htr2a,P28223
5182,,179,agonist,,,,5073,htr2a,P28223
5183,negative regulation,179,agonist,,,,5073,htr2a,P28223
5184,,319,Antagonist muscle action,,,,5073,htr2a,P28223
5185,,319,Antagonist muscle action,,,,5073,htr2a,P28223
5189,,318,antagonist,,,,5073,htr2a,P28223
5206,,179,agonist,,,,5073,htr2a,P28223
5208,,179,agonist,,,,5073,htr2a,P28223
5210,,318,antagonist,,,,5073,htr2a,P28223
5210,,319,Antagonist muscle action,,,,5073,htr2a,P28223
5223,,318,antagonist,,,,5073,htr2a,P28223
5225,,319,Antagonist muscle action,,,,5073,htr2a,P28223
5226,,318,antagonist,,,,5073,htr2a,P28223
6622,,317,antagonism,,,,10268,htr7,P34969
6622,,318,antagonist,,,,10268,htr7,P34969
6623,,317,antagonism,,,,10268,htr7,P34969
6623,,318,antagonist,,,,10268,htr7,P34969
6624,,318,antagonist,,,,10268,htr7,P34969
6625,,319,Antagonist muscle action,,,,10268,htr7,P34969
6626,,319,Antagonist muscle action,,,,10268,htr7,P34969
6627,,319,Antagonist muscle action,,,,10268,htr7,P34969
6628,,319,Antagonist muscle action,,,,10268,htr7,P34969
6629,,319,Antagonist muscle action,,,,10268,htr7,P34969
6630,,319,Antagonist muscle action,,,,10268,htr7,P34969
6632,,179,agonist,,,,10268,htr7,P34969
6636,,318,antagonist,,,,10268,htr7,P34969
6637,,318,antagonist,,,,10268,htr7,P34969
6638,,318,antagonist,,,,10268,htr7,P34969
6639,,318,antagonist,,,,10268,htr7,P34969
6640,,318,antagonist,,,,10268,htr7,P34969
6641,,318,antagonist,,,,10268,htr7,P34969
6642,,318,antagonist,,,,10268,htr7,P34969
6643,,318,antagonist,,,,10268,htr7,P34969
6644,,318,antagonist,,,,10268,htr7,P34969
6645,,318,antagonist,,,,10268,htr7,P34969
6646,,318,antagonist,,,,10268,htr7,P34969
6647,,318,antagonist,,,,10268,htr7,P34969
6652,,318,antagonist,,,,10268,htr7,P34969
6653,,318,antagonist,,,,10268,htr7,P34969
6654,,318,antagonist,,,,10268,htr7,P34969
6657,,318,antagonist,,,,10268,htr7,P34969
6658,,318,antagonist,,,,10268,htr7,P34969
6659,,318,antagonist,,,,10268,htr7,P34969
6660,,318,antagonist,,,,10268,htr7,P34969
6664,,179,agonist,,,,10268,htr7,P34969
6666,,178,agonism,,,,10268,htr7,P34969
6666,,179,agonist,,,,10268,htr7,P34969
6667,,317,antagonism,,,,10268,htr7,P34969
6668,,317,antagonism,,,,10268,htr7,P34969
6669,,317,antagonism,,,,10268,htr7,P34969
6669,,318,antagonist,,,,10268,htr7,P34969
6670,,317,antagonism,,,,10268,htr7,P34969
6670,,318,antagonist,,,,10268,htr7,P34969
6671,,180,agonistic activity,,,,10268,htr7,P34969
6671,,178,agonism,,,,10268,htr7,P34969
6671,,179,agonist,,,,10268,htr7,P34969
6672,,180,agonistic activity,,,,10268,htr7,P34969
6672,,178,agonism,,,,10268,htr7,P34969
6672,,179,agonist,,,,10268,htr7,P34969
6673,,180,agonistic activity,,,,10268,htr7,P34969
6673,,178,agonism,,,,10268,htr7,P34969
6673,,179,agonist,,,,10268,htr7,P34969
6680,,318,antagonist,,,,10268,htr7,P34969
6681,negative regulation,179,agonist,,,,10268,htr7,P34969
6682,,318,antagonist,,,,10268,htr7,P34969
6685,,317,antagonism,,,,10268,htr7,P34969
6686,,318,antagonist,,,,10268,htr7,P34969
6687,,318,antagonist,,,,10268,htr7,P34969
2764,,179,agonist,,,,18785,aplnr,P35414
2766,,318,antagonist,,,,18785,aplnr,P35414
5251,,318,antagonist,,,,5073,htr2a,P28223
5252,,318,antagonist,,,,5073,htr2a,P28223
5260,,319,Antagonist muscle action,,,,5073,htr2a,P28223
5292,,319,Antagonist muscle action,,,,5073,htr2a,P28223
5305,,318,antagonist,,,,5073,htr2a,P28223
5305,,319,Antagonist muscle action,,,,5073,htr2a,P28223
5310,,3456,receptor antagonist activity,,,,5073,htr2a,P28223
5310,,317,antagonism,,,,5073,htr2a,P28223
5310,,318,antagonist,,,,5073,htr2a,P28223
5311,,3456,receptor antagonist activity,,,,5073,htr2a,P28223
5311,,317,antagonism,,,,5073,htr2a,P28223
5311,,318,antagonist,,,,5073,htr2a,P28223
5312,,3456,receptor antagonist activity,,,,5073,htr2a,P28223
5312,,317,antagonism,,,,5073,htr2a,P28223
5312,,318,antagonist,,,,5073,htr2a,P28223
5313,,3456,receptor antagonist activity,,,,5073,htr2a,P28223
5313,,317,antagonism,,,,5073,htr2a,P28223
5313,,318,antagonist,,,,5073,htr2a,P28223
5314,,3456,receptor antagonist activity,,,,5073,htr2a,P28223
5314,,317,antagonism,,,,5073,htr2a,P28223
5314,,318,antagonist,,,,5073,htr2a,P28223
5315,,3456,receptor antagonist activity,,,,5073,htr2a,P28223
5315,,317,antagonism,,,,5073,htr2a,P28223
5315,,318,antagonist,,,,5073,htr2a,P28223
5316,,318,antagonist,,,,5073,htr2a,P28223
5317,,318,antagonist,,,,5073,htr2a,P28223
5331,,318,antagonist,,,,5073,htr2a,P28223
5332,,318,antagonist,,,,5073,htr2a,P28223
5338,,180,agonistic activity,,,,5073,htr2a,P28223
5339,,180,agonistic activity,,,,5073,htr2a,P28223
5340,,180,agonistic activity,,,,5073,htr2a,P28223
2784,,318,antagonist,,,,18785,aplnr,P35414
4029,,179,agonist,,,,14810,htr1a,P08908
5355,,319,Antagonist muscle action,,,,5073,htr2a,P28223
5356,,318,antagonist,,,,5073,htr2a,P28223
5357,,318,antagonist,,,,5073,htr2a,P28223
5360,,2190,inverse agonist,,,,5073,htr2a,P28223
5360,,318,antagonist,,,,5073,htr2a,P28223
5365,,318,antagonist,,,,5073,htr2a,P28223
5367,,319,Antagonist muscle action,,,,5073,htr2a,P28223
5377,,319,Antagonist muscle action,,,,5073,htr2a,P28223
5377,,179,agonist,,,,5073,htr2a,P28223
5378,,319,Antagonist muscle action,,,,5073,htr2a,P28223
5378,,179,agonist,,,,5073,htr2a,P28223
5379,,179,agonist,,,,5073,htr2a,P28223
5380,,319,Antagonist muscle action,,,,5073,htr2a,P28223
5380,,179,agonist,,,,5073,htr2a,P28223
5386,,179,agonist,,,,18809,htr2b,P41595
5387,,180,agonistic activity,,,,18809,htr2b,P41595
5388,,319,Antagonist muscle action,,,,18809,htr2b,P41595
5389,,319,Antagonist muscle action,,,,18809,htr2b,P41595
5390,,319,Antagonist muscle action,,,,18809,htr2b,P41595
5391,negative regulation,179,agonist,,,,18809,htr2b,P41595
5406,,318,antagonist,,,,5073,htr2a,P28223
5407,,318,antagonist,,,,5073,htr2a,P28223
5407,,319,Antagonist muscle action,,,,5073,htr2a,P28223
5408,,318,antagonist,,,,5073,htr2a,P28223
5409,,318,antagonist,,,,5073,htr2a,P28223
5425,,318,antagonist,,,,5073,htr2a,P28223
5440,,318,antagonist,,,,5073,htr2a,P28223
5443,,179,agonist,,,,5073,htr2a,P28223
5445,,179,agonist,,,,5073,htr2a,P28223
2809,,179,agonist,,,,7227,gpr35,Q9HC97
2814,,179,agonist,,,,11725,cnr1,P21554
2815,,318,antagonist,,,,7227,gpr35,Q9HC97
2820,,318,antagonist,,,,13658,gpr55,Q9Y2T6
2822,,318,antagonist,,,,11725,cnr1,P21554
5459,,179,agonist,,,,5073,htr2a,P28223
5460,,179,agonist,,,,5073,htr2a,P28223
5461,,179,agonist,,,,5073,htr2a,P28223
5464,,179,agonist,,,,5073,htr2a,P28223
5468,,179,agonist,,,,5073,htr2a,P28223
5470,,179,agonist,,,,5073,htr2a,P28223
5471,,179,agonist,,,,5073,htr2a,P28223
5472,,179,agonist,,,,5073,htr2a,P28223
5473,,179,agonist,,,,5073,htr2a,P28223
5474,,179,agonist,,,,5073,htr2a,P28223
5487,,179,agonist,,,,5073,htr2a,P28223
5489,,179,agonist,,,,5073,htr2a,P28223
5501,,179,agonist,,,,5073,htr2a,P28223
5502,,179,agonist,,,,5073,htr2a,P28223
5505,,318,antagonist,,,,5073,htr2a,P28223
5506,,318,antagonist,,,,5073,htr2a,P28223
5507,,319,Antagonist muscle action,,,,5073,htr2a,P28223
5520,,179,agonist,,,,5073,htr2a,P28223
5521,,318,antagonist,,,,5073,htr2a,P28223
5524,,179,agonist,,,,5073,htr2a,P28223
5529,,179,agonist,,,,5073,htr2a,P28223
2835,,179,agonist,,,,14549,cnr2,P34972
2836,,318,antagonist,,,,14549,cnr2,P34972
2843,,179,agonist,,,,13658,gpr55,Q9Y2T6
2844,,179,agonist,,,,11725,cnr1,P21554
5546,,179,agonist,,,,5073,htr2a,P28223
5557,,319,Antagonist muscle action,,,,5073,htr2a,P28223
5557,,318,antagonist,,,,5073,htr2a,P28223
5571,,179,agonist,,,,5073,htr2a,P28223
5576,,179,agonist,,,,5073,htr2a,P28223
5577,,179,agonist,,,,5073,htr2a,P28223
5584,,318,antagonist,,,,5073,htr2a,P28223
5595,,318,antagonist,,,,5073,htr2a,P28223
5596,,318,antagonist,,,,5073,htr2a,P28223
5597,,318,antagonist,,,,5073,htr2a,P28223
5598,,318,antagonist,,,,5073,htr2a,P28223
5599,,179,agonist,,,,5073,htr2a,P28223
5600,,319,Antagonist muscle action,,,,5073,htr2a,P28223
5601,,319,Antagonist muscle action,,,,5073,htr2a,P28223
5602,,318,antagonist,,,,5073,htr2a,P28223
5603,negative regulation,319,Antagonist muscle action,,,,5073,htr2a,P28223
5603,,318,antagonist,,,,5073,htr2a,P28223
5604,,318,antagonist,,,,5073,htr2a,P28223
5605,,318,antagonist,,,,5073,htr2a,P28223
5612,,178,agonism,,,,5073,htr2a,P28223
5613,,180,agonistic activity,,,,5073,htr2a,P28223
5613,,3694,Serotonin 4 Receptor Agonists [MoA],,,,5073,htr2a,P28223
5624,,179,agonist,,,,14266,htr2c,P28335
5626,,179,agonist,,,,14266,htr2c,P28335
5634,,179,agonist,,,,14266,htr2c,P28335
5643,,319,Antagonist muscle action,,,,14266,htr2c,P28335
5645,,179,agonist,,,,14266,htr2c,P28335
5656,,2190,inverse agonist,,,,14266,htr2c,P28335
5657,,2190,inverse agonist,,,,14266,htr2c,P28335
5659,,2190,inverse agonist,,,,14266,htr2c,P28335
5660,,2190,inverse agonist,,,,14266,htr2c,P28335
5668,,318,antagonist,,,,14266,htr2c,P28335
5669,,319,Antagonist muscle action,,,,18809,htr2b,P41595
5696,,180,agonistic activity,,,,14266,htr2c,P28335
5697,,180,agonistic activity,,,,14266,htr2c,P28335
5706,,179,agonist,,,,14266,htr2c,P28335
5758,,179,agonist,,,,14266,htr2c,P28335
5782,,318,antagonist,,,,18809,htr2b,P41595
20157,,318,antagonist,,,,2688,drd4,P21917
8645,,319,Antagonist muscle action,,,,21210,agtr1,P30556
7230,,319,Antagonist muscle action,,,,5073,htr2a,P28223
11211,,179,agonist,,,,17684,fzd10,Q9ULW2
9613,,318,antagonist,,,,6235,adora1,P30542
7693,,319,Antagonist muscle action,,,,2707,adora2b,P29275
7693,,318,antagonist,,,,2707,adora2b,P29275
7694,,319,Antagonist muscle action,,,,2707,adora2b,P29275
